transaction_id,cust_id,tran_date,sub_category,category,Qty,Rate,Tax,total_amt,Store_type
10552452528,273980,8/4/2013,Kids,Clothing,5,1166,612.15,6442.15,e-Shop
10682441825,269987,8/4/2013,Kids,Clothing,2,445,93.45,983.45,e-Shop
79127496046,274481,8/4/2013,Kids,Clothing,2,1365,286.65,3016.65,Flagship store
93767602137,269950,8/4/2013,Kids,Clothing,3,740,233.1,2453.1,TeleShop
39847296232,274864,7/4/2013,Kids,Clothing,2,291,61.11,643.11,TeleShop
25993996428,267337,7/4/2013,Kids,Clothing,1,471,49.455,520.455,MBR
92777363055,273103,7/4/2013,Kids,Clothing,2,1404,294.84,3102.84,TeleShop
736344248,268706,6/4/2013,Kids,Clothing,-4,-1317,553.14,-5821.14,Flagship store
81197606813,271214,6/4/2013,Kids,Clothing,1,78,8.19,86.19,TeleShop
84888606265,274456,6/4/2013,Kids,Clothing,1,493,51.765,544.765,TeleShop
52435905629,271559,5/4/2013,Kids,Clothing,4,1414,593.88,6249.88,e-Shop
45692295367,271145,5/4/2013,Kids,Clothing,5,922,484.05,5094.05,Flagship store
96667793628,273543,5/4/2013,Kids,Clothing,3,1355,426.82,4491.825,e-Shop
69011979220,267690,5/4/2013,Kids,Clothing,5,343,180.07,1895.075,e-Shop
23975407593,270203,4/4/2013,Kids,Clothing,3,377,118.75,1249.755,e-Shop
48746732515,269119,3/4/2013,Kids,Clothing,2,1261,264.81,2786.81,Flagship store
74944544955,269403,2/4/2013,Kids,Clothing,1,826,86.73,912.73,e-Shop
37202415515,268131,1/4/2013,Kids,Clothing,1,856,89.88,945.88,MBR
88010808173,274420,1/4/2013,Kids,Clothing,2,951,199.71,2101.71,e-Shop
62541794917,274649,12/3/2013,Kids,Clothing,3,1339,421.78,4438.785,TeleShop
26729095375,270693,12/3/2013,Kids,Clothing,1,812,85.26,897.26,MBR
49919154050,270387,12/3/2013,Kids,Clothing,4,800,336,3536,e-Shop
99534273009,274168,12/3/2013,Kids,Clothing,2,119,24.99,262.99,TeleShop
78775295433,274534,12/3/2013,Kids,Clothing,-1,-1261,132.4,-1393.405,Flagship store
60502507324,274624,11/3/2013,Kids,Clothing,2,249,52.29,550.29,e-Shop
60135340590,268167,10/3/2013,Kids,Clothing,5,354,185.85,1955.85,e-Shop
625516845,273384,10/3/2013,Kids,Clothing,5,1091,572.77,6027.775,MBR
78775295433,274534,10/3/2013,Kids,Clothing,-1,-1261,132.4,-1393.405,Flagship store
6496758893,269544,9/3/2013,Kids,Clothing,4,950,399,4199,TeleShop
87772385096,268632,9/3/2013,Kids,Clothing,2,1447,303.87,3197.87,Flagship store
39985456972,268061,8/3/2013,Kids,Clothing,2,382,80.22,844.22,Flagship store
6245424943,268014,8/3/2013,Kids,Clothing,1,1352,141.96,1493.96,MBR
16067922126,270258,7/3/2013,Kids,Clothing,2,774,162.54,1710.54,e-Shop
42722308790,274227,7/3/2013,Kids,Clothing,4,472,198.24,2086.24,Flagship store
17038703197,271039,6/3/2013,Kids,Clothing,2,701,147.21,1549.21,Flagship store
39912183927,274719,6/3/2013,Kids,Clothing,3,1491,469.66,4942.665,e-Shop
88760377604,269275,6/3/2013,Kids,Clothing,3,687,216.4,2277.405,MBR
77201682023,266864,6/3/2013,Kids,Clothing,5,1107,581.17,6116.175,e-Shop
32377881401,267105,5/3/2013,Kids,Clothing,5,466,244.65,2574.65,TeleShop
38110368883,274066,5/3/2013,Kids,Clothing,5,1239,650.47,6845.475,Flagship store
52758136289,274303,5/3/2013,Kids,Clothing,4,702,294.84,3102.84,MBR
78775295433,274534,5/3/2013,Kids,Clothing,1,1261,132.4,1393.405,Flagship store
31590508148,274435,4/3/2013,Kids,Clothing,2,1249,262.29,2760.29,MBR
39880295032,267970,4/3/2013,Kids,Clothing,3,696,219.24,2307.24,e-Shop
80904394630,271924,4/3/2013,Kids,Clothing,5,490,257.25,2707.25,MBR
29681872727,269821,3/3/2013,Kids,Clothing,3,384,120.96,1272.96,e-Shop
51836129437,272757,3/3/2013,Kids,Clothing,3,123,38.745,407.745,MBR
56261591581,267287,2/3/2013,Kids,Clothing,4,194,81.48,857.48,e-Shop
4558380799,272159,1/3/2013,Kids,Clothing,1,1278,134.19,1412.19,Flagship store
14475540765,270371,12/2/2013,Kids,Clothing,2,1076,225.96,2377.96,TeleShop
28462577816,270831,12/2/2013,Kids,Clothing,3,1324,417.06,4389.06,e-Shop
23558616247,270145,12/2/2013,Kids,Clothing,-1,-886,93.03,-979.03,Flagship store
54155930549,269843,11/2/2013,Kids,Clothing,1,1043,109.51,1152.515,Flagship store
46074905777,268984,11/2/2013,Kids,Clothing,5,87,45.675,480.675,Flagship store
14556383209,267045,11/2/2013,Kids,Clothing,5,1125,590.62,6215.625,TeleShop
87448788825,271972,10/2/2013,Kids,Clothing,1,149,15.645,164.645,MBR
45031528492,272386,9/2/2013,Kids,Clothing,4,762,320.04,3368.04,MBR
84127708353,272998,9/2/2013,Kids,Clothing,5,985,517.12,5442.125,Flagship store
7286887166,272926,8/2/2013,Kids,Clothing,-4,-574,241.08,-2537.08,TeleShop
23558616247,270145,8/2/2013,Kids,Clothing,1,886,93.03,979.03,Flagship store
60263267714,271407,8/2/2013,Kids,Clothing,4,1229,516.18,5432.18,e-Shop
23704650653,268076,8/2/2013,Kids,Clothing,4,1047,439.74,4627.74,e-Shop
36350384865,271974,8/2/2013,Kids,Clothing,3,302,95.13,1001.13,e-Shop
84928807807,272020,8/2/2013,Kids,Clothing,-4,-698,293.16,-3085.16,MBR
71969845417,271422,8/2/2013,Kids,Clothing,4,899,377.58,3973.58,Flagship store
89704255540,268772,8/2/2013,Kids,Clothing,1,1460,153.3,1613.3,e-Shop
59732825193,268086,7/2/2013,Kids,Clothing,4,1287,540.54,5688.54,TeleShop
16392595717,267346,7/2/2013,Kids,Clothing,2,672,141.12,1485.12,e-Shop
79397119096,269819,7/2/2013,Kids,Clothing,1,1435,150.67,1585.675,MBR
42361801738,274853,6/2/2013,Kids,Clothing,5,1477,775.42,8160.425,MBR
25453458314,273922,6/2/2013,Kids,Clothing,1,973,102.16,1075.165,e-Shop
85012454766,273487,6/2/2013,Kids,Clothing,3,708,223.02,2347.02,e-Shop
63065428341,271824,5/2/2013,Kids,Clothing,1,84,8.82,92.82,e-Shop
24399609259,269580,5/2/2013,Kids,Clothing,3,1385,436.27,4591.275,Flagship store
37780749229,272135,5/2/2013,Kids,Clothing,2,555,116.55,1226.55,e-Shop
89607115156,267068,5/2/2013,Kids,Clothing,4,781,328.02,3452.02,e-Shop
84928807807,272020,5/2/2013,Kids,Clothing,4,698,293.16,3085.16,MBR
89008992072,274602,5/2/2013,Kids,Clothing,3,1083,341.14,3590.145,TeleShop
91062614617,267214,5/2/2013,Kids,Clothing,2,522,109.62,1153.62,MBR
92801596984,272835,5/2/2013,Kids,Clothing,-3,-1050,330.75,-3480.75,Flagship store
26401472291,271461,3/2/2013,Kids,Clothing,5,273,143.32,1508.325,TeleShop
10900811521,271184,3/2/2013,Kids,Clothing,2,261,54.81,576.81,TeleShop
1403600511,271477,3/2/2013,Kids,Clothing,4,1450,609,6409,Flagship store
39548966004,272159,3/2/2013,Kids,Clothing,4,868,364.56,3836.56,e-Shop
91759699029,273726,3/2/2013,Kids,Clothing,4,298,125.16,1317.16,e-Shop
46218427719,272221,2/2/2013,Kids,Clothing,1,1334,140.07,1474.07,e-Shop
69107538088,271172,2/2/2013,Kids,Clothing,2,975,204.75,2154.75,TeleShop
7286887166,272926,1/2/2013,Kids,Clothing,4,574,241.08,2537.08,TeleShop
21388066541,269726,1/2/2013,Kids,Clothing,1,281,29.505,310.505,TeleShop
92482262851,274363,1/2/2013,Kids,Clothing,3,1271,400.36,4213.365,MBR
97267294833,268638,1/2/2013,Kids,Clothing,4,459,192.78,2028.78,e-Shop
92801596984,272835,1/2/2013,Kids,Clothing,3,1050,330.75,3480.75,Flagship store
50882933518,267084,12/1/2013,Kids,Clothing,-4,-962,404.04,-4252.04,TeleShop
12502804900,268025,12/1/2013,Kids,Clothing,2,1107,232.47,2446.47,e-Shop
83751167796,267266,12/1/2013,Kids,Clothing,4,1299,545.58,5741.58,e-Shop
26373207253,268172,11/1/2013,Kids,Clothing,2,1292,271.32,2855.32,Flagship store
50882933518,267084,11/1/2013,Kids,Clothing,4,962,404.04,4252.04,TeleShop
83349813762,273338,11/1/2013,Kids,Clothing,4,502,210.84,2218.84,Flagship store
39241801032,271249,9/1/2013,Kids,Clothing,-5,-576,302.4,-3182.4,MBR
15426461731,271045,9/1/2013,Kids,Clothing,5,1481,777.52,8182.525,e-Shop
6203727663,267488,8/1/2013,Kids,Clothing,4,683,286.86,3018.86,Flagship store
14084516184,275074,7/1/2013,Kids,Clothing,3,1403,441.94,4650.945,Flagship store
12527006678,271915,7/1/2013,Kids,Clothing,4,835,350.7,3690.7,e-Shop
2468632151,268498,7/1/2013,Kids,Clothing,3,664,209.16,2201.16,Flagship store
34438962917,274098,7/1/2013,Kids,Clothing,2,292,61.32,645.32,e-Shop
39241801032,271249,7/1/2013,Kids,Clothing,5,576,302.4,3182.4,MBR
98814892985,270949,7/1/2013,Kids,Clothing,4,428,179.76,1891.76,Flagship store
78953258259,268261,6/1/2013,Kids,Clothing,1,516,54.18,570.18,e-Shop
30463221216,269178,5/1/2013,Kids,Clothing,3,877,276.25,2907.255,e-Shop
18256426510,270703,5/1/2013,Kids,Clothing,1,720,75.6,795.6,e-Shop
57836113360,273832,5/1/2013,Kids,Clothing,2,1122,235.62,2479.62,TeleShop
26320096965,269356,4/1/2013,Kids,Clothing,4,568,238.56,2510.56,TeleShop
20929751311,270735,4/1/2013,Kids,Clothing,2,923,193.83,2039.83,e-Shop
51512255511,268879,4/1/2013,Kids,Clothing,1,468,49.14,517.14,e-Shop
59826024007,267437,4/1/2013,Kids,Clothing,4,1469,616.98,6492.98,e-Shop
96871118353,267189,4/1/2013,Kids,Clothing,2,785,164.85,1734.85,TeleShop
7576355995,268250,3/1/2013,Kids,Clothing,-5,-1409,739.72,-7784.725,Flagship store
36801262185,268490,2/1/2013,Kids,Clothing,-3,-230,72.45,-762.45,e-Shop
13786474208,269849,2/1/2013,Kids,Clothing,4,843,354.06,3726.06,MBR
84117418675,274736,2/1/2013,Kids,Clothing,2,787,165.27,1739.27,MBR
34743650292,268352,1/1/2013,Kids,Clothing,3,933,293.89,3092.895,Flagship store
37550766365,266852,1/1/2013,Kids,Clothing,3,1125,354.37,3729.375,e-Shop
23525861068,268100,12/2/2014,Women,Footwear,3,1318,415.17,4369.17,TeleShop
15403541663,266794,12/2/2014,Women,Footwear,2,322,67.62,711.62,e-Shop
33433865581,269772,12/2/2014,Women,Footwear,3,1035,326.02,3431.025,TeleShop
39874643292,267524,11/2/2014,Women,Footwear,3,834,262.71,2764.71,e-Shop
43134751727,268487,11/2/2014,Women,Footwear,1,611,64.155,675.155,e-Shop
18326377260,269601,11/2/2014,Women,Footwear,4,710,298.2,3138.2,Flagship store
6707537285,269933,11/2/2014,Women,Footwear,2,1196,251.16,2643.16,TeleShop
19792156528,268098,10/2/2014,Women,Footwear,1,711,74.655,785.655,TeleShop
85157626424,271384,10/2/2014,Women,Footwear,2,447,93.87,987.87,e-Shop
64586839639,269225,10/2/2014,Women,Footwear,4,813,341.46,3593.46,TeleShop
62539388511,271683,9/2/2014,Women,Footwear,3,77,24.255,255.255,e-Shop
88707635548,267754,9/2/2014,Women,Footwear,1,257,26.985,283.985,e-Shop
13264686077,273267,8/2/2014,Women,Footwear,4,1177,494.34,5202.34,e-Shop
12161898302,274402,7/2/2014,Women,Footwear,1,891,93.555,984.555,TeleShop
54468563132,270773,7/2/2014,Women,Footwear,1,949,99.645,1048.645,e-Shop
7699070022,268670,7/2/2014,Women,Footwear,1,1183,124.21,1307.215,e-Shop
52050513659,272985,7/2/2014,Women,Footwear,3,1389,437.53,4604.535,e-Shop
75588795256,268275,7/2/2014,Women,Footwear,-5,-1144,600.6,-6320.6,e-Shop
61647375755,271935,6/2/2014,Women,Footwear,2,282,59.22,623.22,Flagship store
61800180485,273363,6/2/2014,Women,Footwear,3,575,181.12,1906.125,TeleShop
41451156208,272672,5/2/2014,Women,Footwear,2,269,56.49,594.49,Flagship store
75588795256,268275,5/2/2014,Women,Footwear,5,1144,600.6,6320.6,e-Shop
19238160624,268057,3/2/2014,Women,Footwear,2,667,140.07,1474.07,MBR
40128462174,273020,3/2/2014,Women,Footwear,2,1362,286.02,3010.02,e-Shop
17188218954,274479,3/2/2014,Women,Footwear,2,501,105.21,1107.21,Flagship store
96260208601,271379,3/2/2014,Women,Footwear,4,221,92.82,976.82,MBR
74761759329,267464,3/2/2014,Women,Footwear,1,930,97.65,1027.65,TeleShop
84097282175,269273,3/2/2014,Women,Footwear,-3,-1207,380.2,-4001.205,e-Shop
84926678995,267489,2/2/2014,Women,Footwear,2,354,74.34,782.34,MBR
77992614666,267734,1/2/2014,Women,Footwear,4,1124,472.08,4968.08,e-Shop
57985305694,272280,12/1/2014,Women,Footwear,2,925,194.25,2044.25,TeleShop
19354686316,268160,12/1/2014,Women,Footwear,2,238,49.98,525.98,e-Shop
91521629116,270160,12/1/2014,Women,Footwear,2,1118,234.78,2470.78,e-Shop
86598140194,274326,12/1/2014,Women,Footwear,1,521,54.705,575.705,e-Shop
42529840892,272906,11/1/2014,Women,Footwear,4,1479,621.18,6537.18,e-Shop
26357119762,274718,11/1/2014,Women,Footwear,2,248,52.08,548.08,e-Shop
26909699264,268968,10/1/2014,Women,Footwear,5,552,289.8,3049.8,e-Shop
27261176770,274268,10/1/2014,Women,Footwear,1,477,50.085,527.085,Flagship store
24085011754,270360,10/1/2014,Women,Footwear,4,1384,581.28,6117.28,Flagship store
20904693730,274521,9/1/2014,Women,Footwear,4,330,138.6,1458.6,MBR
6633562741,266911,8/1/2014,Women,Footwear,3,1011,318.46,3351.465,TeleShop
41597338201,272928,7/1/2014,Women,Footwear,4,1308,549.36,5781.36,TeleShop
66854032651,273570,7/1/2014,Women,Footwear,-3,-896,282.24,-2970.24,MBR
1720546734,270628,6/1/2014,Women,Footwear,3,507,159.7,1680.705,e-Shop
66854032651,273570,5/1/2014,Women,Footwear,3,896,282.24,2970.24,MBR
58027314425,272744,4/1/2014,Women,Footwear,5,1394,731.85,7701.85,Flagship store
96601072140,270400,4/1/2014,Women,Footwear,3,121,38.115,401.115,e-Shop
14302941720,273058,3/1/2014,Women,Footwear,-1,-674,70.77,-744.77,e-Shop
45339814259,273861,3/1/2014,Women,Footwear,2,988,207.48,2183.48,e-Shop
82830918441,270619,3/1/2014,Women,Footwear,1,817,85.785,902.785,e-Shop
7963919490,273350,2/1/2014,Women,Footwear,5,498,261.45,2751.45,MBR
14302941720,273058,2/1/2014,Women,Footwear,1,674,70.77,744.77,e-Shop
50346649770,270616,2/1/2014,Women,Footwear,2,977,205.17,2159.17,MBR
42711619809,271701,1/1/2014,Women,Footwear,5,336,176.4,1856.4,MBR
69378805450,273472,1/1/2014,Women,Footwear,1,1242,130.41,1372.41,e-Shop
63635040022,268886,1/1/2014,Women,Footwear,5,652,342.3,3602.3,e-Shop
32267607212,269188,12/12/2013,Women,Footwear,1,1430,150.15,1580.15,MBR
17419069064,268104,12/12/2013,Women,Footwear,5,1170,614.25,6464.25,e-Shop
41509350188,270603,12/12/2013,Women,Footwear,2,496,104.16,1096.16,TeleShop
55862197829,274112,12/12/2013,Women,Footwear,-5,-151,79.275,-834.275,e-Shop
83317696083,273306,12/12/2013,Women,Footwear,3,646,203.49,2141.49,TeleShop
66952242965,272042,11/12/2013,Women,Footwear,2,1114,233.94,2461.94,e-Shop
93684706710,274784,11/12/2013,Women,Footwear,2,772,162.12,1706.12,Flagship store
34407452272,271293,9/12/2013,Women,Footwear,2,676,141.96,1493.96,MBR
76683526413,273420,9/12/2013,Women,Footwear,1,528,55.44,583.44,MBR
72841385763,268593,8/12/2013,Women,Footwear,4,333,139.86,1471.86,TeleShop
88138919788,272813,8/12/2013,Women,Footwear,5,640,336,3536,TeleShop
55862197829,274112,7/12/2013,Women,Footwear,5,151,79.275,834.275,e-Shop
84254692889,272970,7/12/2013,Women,Footwear,2,1319,276.99,2914.99,e-Shop
67555576177,269458,7/12/2013,Women,Footwear,2,579,121.59,1279.59,MBR
42231401812,267293,6/12/2013,Women,Footwear,5,1488,781.2,8221.2,TeleShop
20802079233,274166,6/12/2013,Women,Footwear,-4,-971,407.82,-4291.82,TeleShop
96553777624,267891,5/12/2013,Women,Footwear,5,406,213.15,2243.15,e-Shop
29123932586,270872,4/12/2013,Women,Footwear,2,340,71.4,751.4,e-Shop
54726871306,269501,4/12/2013,Women,Footwear,4,1332,559.44,5887.44,e-Shop
70181202743,274338,4/12/2013,Women,Footwear,4,984,413.28,4349.28,TeleShop
78812304573,273202,4/12/2013,Women,Footwear,1,203,21.315,224.315,Flagship store
88013492921,269264,2/12/2013,Women,Footwear,2,312,65.52,689.52,TeleShop
20802079233,274166,1/12/2013,Women,Footwear,4,971,407.82,4291.82,TeleShop
89077133390,274225,1/12/2013,Women,Footwear,5,162,85.05,895.05,TeleShop
57988529791,275025,12/11/2013,Women,Footwear,1,1361,142.9,1503.905,TeleShop
24085733490,273958,12/11/2013,Women,Footwear,5,274,143.85,1513.85,TeleShop
60510890089,267653,10/11/2013,Women,Footwear,3,646,203.49,2141.49,TeleShop
12164588630,270262,10/11/2013,Women,Footwear,2,1059,222.39,2340.39,Flagship store
69339832201,272622,10/11/2013,Women,Footwear,2,702,147.42,1551.42,e-Shop
4216279222,271636,9/11/2013,Women,Footwear,1,711,74.655,785.655,TeleShop
18538242224,267463,9/11/2013,Women,Footwear,4,203,85.26,897.26,TeleShop
52924481274,274646,8/11/2013,Women,Footwear,3,1324,417.06,4389.06,Flagship store
40296563347,274702,8/11/2013,Women,Footwear,4,1403,589.26,6201.26,Flagship store
39378563566,271985,8/11/2013,Women,Footwear,5,764,401.1,4221.1,MBR
10102529534,268097,7/11/2013,Women,Footwear,5,1113,584.32,6149.325,Flagship store
10218693483,270433,7/11/2013,Women,Footwear,2,1062,223.02,2347.02,Flagship store
21257949475,270995,7/11/2013,Women,Footwear,1,942,98.91,1040.91,e-Shop
96568445448,273119,7/11/2013,Women,Footwear,3,1397,440.05,4631.055,TeleShop
24700869618,268457,6/11/2013,Women,Footwear,4,807,338.94,3566.94,e-Shop
64646544031,267395,6/11/2013,Women,Footwear,3,330,103.95,1093.95,Flagship store
58417621020,268568,5/11/2013,Women,Footwear,2,336,70.56,742.56,e-Shop
30605979795,272878,5/11/2013,Women,Footwear,2,1398,293.58,3089.58,MBR
84896805073,268501,5/11/2013,Women,Footwear,-3,-1492,469.98,-4945.98,TeleShop
42721486493,274589,4/11/2013,Women,Footwear,5,227,119.17,1254.175,e-Shop
93654047723,274773,4/11/2013,Women,Footwear,2,730,153.3,1613.3,e-Shop
94202894247,272354,4/11/2013,Women,Footwear,1,166,17.43,183.43,TeleShop
17705973048,267508,3/11/2013,Women,Footwear,3,1337,421.15,4432.155,e-Shop
84896805073,268501,3/11/2013,Women,Footwear,-3,-1492,469.98,-4945.98,TeleShop
62473269807,267806,2/11/2013,Women,Footwear,4,731,307.02,3231.02,TeleShop
58721964316,273976,2/11/2013,Women,Footwear,1,1388,145.74,1533.74,Flagship store
23487957167,272343,1/11/2013,Women,Footwear,1,396,41.58,437.58,e-Shop
55148052870,268502,1/11/2013,Women,Footwear,4,556,233.52,2457.52,e-Shop
70501521760,267349,12/10/2013,Women,Footwear,5,381,200.02,2105.025,TeleShop
82518041904,271214,12/10/2013,Women,Footwear,1,282,29.61,311.61,Flagship store
98991147610,270895,12/10/2013,Women,Footwear,5,1224,642.6,6762.6,e-Shop
43335815119,271099,11/10/2013,Women,Footwear,4,523,219.66,2311.66,MBR
80307980167,267395,11/10/2013,Women,Footwear,3,416,131.04,1379.04,MBR
51371824115,267913,10/10/2013,Women,Footwear,5,632,331.8,3491.8,Flagship store
91288152168,275159,10/10/2013,Women,Footwear,-2,-782,164.22,-1728.22,MBR
68677209951,273787,10/10/2013,Women,Footwear,3,919,289.48,3046.485,e-Shop
20694290483,272515,9/10/2013,Women,Footwear,5,342,179.55,1889.55,e-Shop
4075159127,271040,9/10/2013,Women,Footwear,-5,-733,384.82,-4049.825,Flagship store
23390870026,273181,9/10/2013,Women,Footwear,4,1183,496.86,5228.86,Flagship store
45647042529,274579,9/10/2013,Women,Footwear,2,1052,220.92,2324.92,TeleShop
96026002035,274222,9/10/2013,Women,Footwear,4,991,416.22,4380.22,e-Shop
47348938080,267364,8/10/2013,Women,Footwear,3,1322,416.43,4382.43,e-Shop
91288152168,275159,8/10/2013,Women,Footwear,2,782,164.22,1728.22,MBR
78650368874,273398,8/10/2013,Women,Footwear,5,1217,638.92,6723.925,TeleShop
43864280836,274227,7/10/2013,Women,Footwear,4,942,395.64,4163.64,e-Shop
57596500723,272415,7/10/2013,Women,Footwear,5,747,392.17,4127.175,e-Shop
12853679962,270690,7/10/2013,Women,Footwear,4,744,312.48,3288.48,Flagship store
46069491135,273641,6/10/2013,Women,Footwear,5,1097,575.92,6060.925,MBR
12430732380,269766,5/10/2013,Women,Footwear,4,755,317.1,3337.1,e-Shop
44716521756,267550,5/10/2013,Women,Footwear,4,595,249.9,2629.9,MBR
7561425554,268269,5/10/2013,Women,Footwear,3,133,41.895,440.895,MBR
55769891198,273652,5/10/2013,Women,Footwear,5,491,257.77,2712.775,e-Shop
77695448887,267442,5/10/2013,Women,Footwear,-5,-286,150.15,-1580.15,MBR
28057661722,269550,4/10/2013,Women,Footwear,4,113,47.46,499.46,Flagship store
55781954220,272346,4/10/2013,Women,Footwear,5,793,416.32,4381.325,e-Shop
77695448887,267442,4/10/2013,Women,Footwear,5,286,150.15,1580.15,MBR
23031315852,271213,3/10/2013,Women,Footwear,4,410,172.2,1812.2,e-Shop
36845370231,274234,2/10/2013,Women,Footwear,3,231,72.765,765.765,e-Shop
16919509871,274456,2/10/2013,Women,Footwear,3,633,199.39,2098.395,e-Shop
26419259549,273968,2/10/2013,Women,Footwear,-3,-825,259.87,-2734.875,MBR
81925916982,275194,2/10/2013,Women,Footwear,2,464,97.44,1025.44,e-Shop
66288752252,274862,2/10/2013,Women,Footwear,-5,-1185,622.12,-6547.125,Flagship store
83513671488,270828,2/10/2013,Women,Footwear,-3,-510,160.65,-1690.65,TeleShop
4075159127,271040,1/10/2013,Women,Footwear,5,733,384.82,4049.825,Flagship store
72708301422,273440,1/10/2013,Women,Footwear,3,953,300.19,3159.195,TeleShop
71923810752,273233,1/10/2013,Women,Footwear,5,293,153.82,1618.825,e-Shop
63472415208,269717,1/10/2013,Women,Footwear,1,842,88.41,930.41,TeleShop
56999913276,273150,12/9/2013,Women,Footwear,2,1426,299.46,3151.46,Flagship store
4569568692,272410,12/9/2013,Women,Footwear,3,294,92.61,974.61,TeleShop
79508049832,268534,12/9/2013,Women,Footwear,5,74,38.85,408.85,e-Shop
58962237834,268792,11/9/2013,Women,Footwear,1,1321,138.7,1459.705,e-Shop
13042010584,273882,11/9/2013,Women,Footwear,5,1159,608.47,6403.475,e-Shop
15594473790,271096,11/9/2013,Women,Footwear,2,1114,233.94,2461.94,e-Shop
90647756252,275043,9/9/2013,Women,Footwear,5,1489,781.72,8226.725,TeleShop
81087810522,273938,9/9/2013,Women,Footwear,5,377,197.92,2082.925,MBR
67713965405,272928,9/9/2013,Women,Footwear,4,1244,522.48,5498.48,e-Shop
50537536990,267359,8/9/2013,Women,Footwear,5,1192,625.8,6585.8,e-Shop
88477949634,269370,7/9/2013,Women,Footwear,2,630,132.3,1392.3,Flagship store
51475345399,271811,6/9/2013,Women,Footwear,-4,-1119,469.98,-4945.98,TeleShop
81265505240,271702,6/9/2013,Women,Footwear,2,1090,228.9,2408.9,MBR
49854839884,270393,5/9/2013,Women,Footwear,5,549,288.22,3033.225,MBR
82692616198,272533,5/9/2013,Women,Footwear,5,805,422.62,4447.625,MBR
30205894912,272943,4/9/2013,Women,Footwear,4,275,115.5,1215.5,TeleShop
77183365176,272352,4/9/2013,Women,Footwear,1,396,41.58,437.58,MBR
57324835125,270894,3/9/2013,Women,Footwear,4,593,249.06,2621.06,e-Shop
13393527567,267664,3/9/2013,Women,Footwear,3,407,128.2,1349.205,Flagship store
80396636247,271368,3/9/2013,Women,Footwear,-3,-498,156.87,-1650.87,e-Shop
